COD_CLIENTE,COD_LOCAL,CUSTO_INLAND_POR_TON
CLIENTE187,Sableport,"0,862972208"
CLIENTE101,Inoria,"0,8629732453"
CLIENTE526,Ichoris,"0,8629767491"
CLIENTE346,Johto,"0,863291584"
CLIENTE319,Vancross,"0,8633262942"
CLIENTE269,Pillarreach,"0,8634971057"
CLIENTE459,Solhara,"0,8638101667"
CLIENTE344,Ashkora,"0,8639485494"
CLIENTE170,Johto,"0,8639985354"
CLIENTE390,Azkaban,"0,8640457346"
CLIENTE422,Xinthar,"0,8640926641"
CLIENTE329,Targalon,"0,8642095305"
CLIENTE62,Dragmere,"0,8642956327"
CLIENTE326,Stevanor,"0,8644845433"
CLIENTE63,Skyreach,"0,8645166292"
CLIENTE586,Klunheim,"0,8645692307"
CLIENTE554,Melvara,"0,8645952796"
CLIENTE377,Solstheim,"0,8647571952"
CLIENTE174,Kharon,"0,8647841785"
CLIENTE276,Galdrin,"0,8649129186"
CLIENTE24,Tempestia,"0,8649840112"
CLIENTE533,Cartheia,"0,865043574"
CLIENTE302,Cartheia,"0,86504733"
CLIENTE645,Perseon,"0,8650636804"
CLIENTE573,Highspire,"0,8650953926"
CLIENTE674,Mythra,"0,8651737605"
CLIENTE679,Amoneth,"0,8651771123"
CLIENTE443,Alabasta,"0,8652899301"
CLIENTE678,Windscar,"0,8653078166"
CLIENTE271,Nenaris,"0,8653366531"
CLIENTE225,Pangara,"0,8653525898"
CLIENTE670,Morrowind,"0,8655783485"
CLIENTE457,Obsidian,"0,8657077447"
CLIENTE614,Termina,"0,8657844938"
CLIENTE138,Targalon,"0,865827101"
CLIENTE481,Tempestia,"0,8659311898"
CLIENTE578,Lothlorien,"0,8660697805"
CLIENTE532,Kharon,"0,8661082434"
CLIENTE584,Yjigar,"0,8663046952"
CLIENTE682,Spira,"0,8663628868"
CLIENTE369,Jadehold,"0,8663689027"
CLIENTE465,Manifold,"0,8664929281"
CLIENTE355,Mondstadt,"0,8665908642"
CLIENTE286,Qineth,"0,8666171614"
CLIENTE246,Alabasta,"0,8667449525"
CLIENTE263,Duskwall,"0,8670184353"
CLIENTE550,Spira,"0,8670592559"
CLIENTE417,Azural,"0,8671103395"
CLIENTE294,Tchurion,"0,8671253014"
CLIENTE425,Tuxara,"0,86725175"
CLIENTE294,Ulthar,"0,8673325733"
CLIENTE171,Hogwarts,"0,8673949237"
CLIENTE435,Kragspire,"0,8675425977"
CLIENTE522,Ossandor,"0,8675747528"
CLIENTE205,Melvara,"0,8677233028"
CLIENTE15,Sectorium,"0,8677572551"
CLIENTE649,Lyngard,"0,8678013173"
CLIENTE342,Haldryn,"0,8680593844"
CLIENTE555,Ironfall,"0,8681047867"
CLIENTE608,Tempestia,"0,8681520985"
CLIENTE537,Hogwarts,"0,868216431"
CLIENTE502,Shadowpeak,"0,8682271715"
CLIENTE249,Pillarreach,"0,8682504131"
CLIENTE448,Memphos,"0,8682803132"
CLIENTE375,Bethlehem,"0,8683361438"
CLIENTE596,Targalon,"0,8684109058"
CLIENTE345,Elzion,"0,86847734"
CLIENTE37,Hollowmar,"0,8685247057"
CLIENTE124,Amoneth,"0,868701108"
CLIENTE469,Thalassar,"0,8688647807"
CLIENTE24,Uinhold,"0,8689501687"
CLIENTE12,Valyria,"0,8689724844"
CLIENTE433,Nurmengard,"0,8690730869"
CLIENTE575,Eredin,"0,8691066253"
CLIENTE165,Solhara,"0,8691831788"
CLIENTE313,Fernwall,"0,8692484156"
CLIENTE52,Imre,"0,8692955267"
CLIENTE473,Yeygard,"0,8693161998"
CLIENTE448,Calcara,"0,8693403456"
CLIENTE578,Savois,"0,869351397"
CLIENTE24,Altissia,"0,8694058454"
CLIENTE657,Hyrule,"0,8694451859"
CLIENTE162,Ichoris,"0,8694705402"
CLIENTE4,Vancross,"0,8698256914"
CLIENTE364,Stormhold,"0,8698583818"
CLIENTE207,Klunheim,"0,8698788348"
CLIENTE435,Ossandor,"0,869975372"
CLIENTE245,Spira,"0,8699878854"
CLIENTE354,Manshade,"0,8700801695"
CLIENTE507,Yeygard,"0,8701158836"
CLIENTE418,Piscara,"0,8701548148"
CLIENTE58,Riorin,"0,8701915381"
CLIENTE516,Yatora,"0,8702203608"
CLIENTE610,Greywatch,"0,8702728926"
CLIENTE100,Viscara,"0,8705187618"
CLIENTE374,Liones,"0,8707330951"
CLIENTE110,Pandora,"0,8707364581"
CLIENTE230,Huern,"0,8707715487"
CLIENTE222,Tahlenwald,"0,8708351785"
CLIENTE256,Johto,"0,8708880732"
CLIENTE646,Nurmengard,"0,8709179579"
CLIENTE671,Pillarreach,"0,8711691906"
CLIENTE576,Brakmar,"0,8712155331"
CLIENTE494,Rocabar,"0,8712210583"
CLIENTE367,Elysor,"0,8712219762"
CLIENTE5,Pausen,"0,8713648328"
CLIENTE253,Resembool,"0,8713830322"
CLIENTE235,Pangara,"0,871607271"
CLIENTE414,Zanarkand,"0,8716570024"
CLIENTE414,Rlyeh,"0,8716603546"
CLIENTE96,Yjigar,"0,8716837086"
CLIENTE595,Dornfall,"0,8716872875"
CLIENTE5,Yjigar,"0,8718930702"
CLIENTE56,Galdrin,"0,8719580805"
CLIENTE410,Stormbar,"0,8721640866"
CLIENTE143,Yeygard,"0,8723954787"
CLIENTE506,Klunheim,"0,8724211948"
CLIENTE645,Highspire,"0,8725020152"
CLIENTE5,Glenhaven,"0,8725794711"
CLIENTE448,Ngorim,"0,8725817644"
CLIENTE121,Kandor,"0,8725904431"
CLIENTE328,Riorin,"0,8726379851"
CLIENTE453,Termina,"0,8726639588"
CLIENTE328,Altissia,"0,8726816681"
CLIENTE710,Sunreach,"0,8727716363"
CLIENTE322,Tuxara,"0,8728049636"
CLIENTE669,Posthaven,"0,8730494571"
CLIENTE441,Philgaia,"0,8731038706"
CLIENTE278,Casperia,"0,8731284033"
CLIENTE700,Iskeld,"0,8732799243"
CLIENTE507,Zanarkand,"0,8733492233"
CLIENTE527,Brightfall,"0,8733674426"
CLIENTE603,Tempestia,"0,873462821"
CLIENTE510,Ykoura,"0,8735295058"
CLIENTE352,Elzion,"0,8736111938"
CLIENTE428,Galdrin,"0,873631994"
CLIENTE532,Cartheia,"0,8737040306"
CLIENTE14,Nibelheim,"0,8737441352"
CLIENTE531,Brakmar,"0,8737649312"
CLIENTE67,Skyreach,"0,873825529"
CLIENTE29,Elzion,"0,8738804104"
CLIENTE501,Deliora,"0,8739278997"
CLIENTE126,Bethlehem,"0,8739480456"
CLIENTE658,Yokara,"0,8740494023"
CLIENTE652,Tempestia,"0,8740748095"
CLIENTE502,Huern,"0,874082732"
CLIENTE564,Nurmengard,"0,8742807351"
CLIENTE535,Perseon,"0,8743110031"
CLIENTE46,Noctis,"0,8743460855"
CLIENTE378,Nosgoth,"0,8744343034"
CLIENTE367,Hazoria,"0,8746484098"
CLIENTE605,Zanarkand,"0,8746572314"
CLIENTE364,Mondstadt,"0,8747008418"
CLIENTE521,Pangara,"0,874793033"
CLIENTE709,Pandora,"0,8748099005"
CLIENTE441,Ashkora,"0,8749049142"
CLIENTE331,Jakura,"0,8749079317"
CLIENTE652,Greywatch,"0,8750009179"
CLIENTE581,Midgar,"0,8750786684"
CLIENTE699,Nosgoth,"0,8750821574"
CLIENTE82,Zaphura,"0,8752306082"
CLIENTE276,Lathen,"0,875326249"
CLIENTE644,Cairhien,"0,8753470169"
CLIENTE151,Zaphura,"0,8755010548"
CLIENTE566,Azural,"0,8755779694"
CLIENTE474,Midgar,"0,8756967512"
CLIENTE541,Laputa,"0,8757429004"
CLIENTE324,Helheim,"0,8757986875"
CLIENTE24,Highspire,"0,8758183572"
CLIENTE571,Perseon,"0,8759120412"
CLIENTE294,Klunheim,"0,8759126682"
CLIENTE382,Muskara,"0,8760370657"
CLIENTE220,Skellige,"0,8760402802"
CLIENTE710,Tartarus,"0,8761737695"
CLIENTE595,Kobaris,"0,8761764279"
CLIENTE346,Ivalice,"0,8762010359"
CLIENTE5,Khengar,"0,8762143592"
CLIENTE477,Sunreach,"0,8762230573"
CLIENTE34,Noctis,"0,876332434"
CLIENTE706,Noctis,"0,8764359027"
CLIENTE611,Jadehold,"0,8764887046"
CLIENTE53,Solstheim,"0,8765724578"
CLIENTE285,Qineth,"0,8766333706"
CLIENTE709,Tempestia,"0,8766526125"
CLIENTE553,Windscar,"0,8768511045"
CLIENTE223,Perseon,"0,8770365514"
CLIENTE241,Tempestia,"0,8771179592"
CLIENTE251,Posthaven,"0,8771548752"
CLIENTE678,Kandor,"0,8773238985"
CLIENTE187,Iyomar,"0,8773390567"
CLIENTE192,Liones,"0,877366758"
CLIENTE303,Ulthar,"0,8773732536"
CLIENTE590,Surakai,"0,8774769959"
CLIENTE584,Deliora,"0,8775630327"
CLIENTE565,Targalon,"0,8775690952"
CLIENTE427,Stonegate,"0,8775778955"
CLIENTE117,Melvara,"0,8776837722"
CLIENTE325,Skyreach,"0,8776934953"
CLIENTE682,Quasmar,"0,8776998515"
CLIENTE642,Azkaban,"0,8776998805"
CLIENTE421,Hazoria,"0,877769478"
CLIENTE434,Obsidian,"0,8779903301"
CLIENTE150,Ykoura,"0,8780226746"
CLIENTE491,Sableport,"0,8782139083"
CLIENTE343,Noctis,"0,8782277426"
CLIENTE657,Drinmoor,"0,878447985"
CLIENTE328,Deliora,"0,8785493805"
CLIENTE324,Piscara,"0,8786510126"
CLIENTE247,Helheim,"0,8787168146"
CLIENTE245,Quasmar,"0,8788148368"
CLIENTE296,Elzion,"0,878982226"
CLIENTE635,Manifold,"0,879236644"
CLIENTE307,Lothlorien,"0,8792937087"
CLIENTE582,Nassauia,"0,8793078639"
CLIENTE197,Klunheim,"0,879359211"
CLIENTE31,Lathen,"0,8793947436"
CLIENTE373,Duskwall,"0,8793955748"
CLIENTE310,Philgaia,"0,8795224383"
CLIENTE501,Nighthaven,"0,879529584"
CLIENTE520,Pillarreach,"0,8796164913"
CLIENTE67,Hyrule,"0,8796987335"
CLIENTE350,Kakariko,"0,8798320348"
CLIENTE710,Osaria,"0,8798813473"
CLIENTE37,Osaria,"0,8801185293"
CLIENTE597,Zanarkand,"0,8801233127"
CLIENTE283,Resembool,"0,880172121"
CLIENTE593,Humeria,"0,8801755627"
CLIENTE211,Valyria,"0,8802473884"
CLIENTE259,Windscar,"0,8803791666"
CLIENTE475,Rocabar,"0,8807943225"
CLIENTE314,Philgaia,"0,880951361"
CLIENTE362,Namek,"0,88105327"
CLIENTE148,Thalassar,"0,881284197"
CLIENTE303,Nenaris,"0,8814800637"
CLIENTE551,Zuldazar,"0,8815210876"
CLIENTE286,Hazoria,"0,8815211055"
CLIENTE17,Zanarkand,"0,881577909"
CLIENTE203,Solstheim,"0,8816564454"
CLIENTE695,Morrowind,"0,8817105027"
CLIENTE691,Resembool,"0,8817166691"
CLIENTE137,Tchurion,"0,8817309969"
CLIENTE21,Manifold,"0,8818130094"
CLIENTE296,Sidora,"0,8819376415"
CLIENTE710,Azural,"0,8821194513"
CLIENTE125,Savois,"0,88244433"
CLIENTE703,Stevanor,"0,8825474904"
CLIENTE141,Besaid,"0,8825792719"
CLIENTE85,Koktahl,"0,8826934981"
CLIENTE524,Savois,"0,8827052118"
CLIENTE122,Jakura,"0,8827175831"
CLIENTE711,Ykoura,"0,8827448553"
CLIENTE214,Tahlenwald,"0,8828096389"
CLIENTE266,Ironfall,"0,882815059"
CLIENTE618,Ashkora,"0,8828752811"
CLIENTE585,Khengar,"0,8828833382"
CLIENTE93,Chenara,"0,8831058815"
CLIENTE394,Dragmere,"0,8831426211"
CLIENTE523,Elysor,"0,8831446155"
CLIENTE490,Nosgoth,"0,8831784393"
CLIENTE102,Inoria,"0,8833118035"
CLIENTE326,Termina,"0,8834444546"
CLIENTE449,Mountglass,"0,883585617"
CLIENTE266,Ngorim,"0,8836017297"
CLIENTE56,Nassauia,"0,8838588186"
CLIENTE221,Tuxara,"0,8839143889"
CLIENTE1,Savois,"0,8840049433"
CLIENTE454,Lothlorien,"0,88404476"
CLIENTE65,Huern,"0,8841766005"
CLIENTE187,Raumor,"0,884210881"
CLIENTE312,Elzion,"0,8842465438"
CLIENTE238,Skyreach,"0,8842525901"
CLIENTE491,Mountglass,"0,8842563593"
CLIENTE569,Stormbar,"0,8842586048"
CLIENTE369,Viscara,"0,8842822136"
CLIENTE81,Yjigar,"0,8843047852"
CLIENTE642,Riorin,"0,8844273777"
CLIENTE162,Tarbean,"0,8845294622"
CLIENTE446,Nassauia,"0,8845923866"
CLIENTE391,Eredin,"0,8846663411"
CLIENTE320,Resembool,"0,8848697583"
CLIENTE50,Ironfall,"0,8849238128"
CLIENTE270,Greywatch,"0,8849872111"
CLIENTE308,Manshade,"0,8850092775"
CLIENTE655,Aeusserst,"0,8850218503"
CLIENTE38,Altissia,"0,8850645306"
CLIENTE600,Namek,"0,8850761575"
CLIENTE191,Dragmere,"0,8851210043"
CLIENTE393,Melvara,"0,8851577227"
CLIENTE135,Bethlehem,"0,885241914"
CLIENTE700,Elzion,"0,8854307805"
CLIENTE46,Perseon,"0,8855327191"
CLIENTE609,Klunheim,"0,8855553862"
CLIENTE247,Dirtmouth,"0,8855752118"
CLIENTE547,Imre,"0,8857163676"
CLIENTE373,Aeusserst,"0,8857458573"
CLIENTE598,Azural,"0,8858464325"
CLIENTE58,Sableport,"0,8860181363"
CLIENTE667,Zanarkand,"0,8860847744"
CLIENTE558,Manshade,"0,8861202787"
CLIENTE611,Kobaris,"0,8862648337"
CLIENTE251,Dragmere,"0,8862945533"
CLIENTE195,Glenhaven,"0,8863722609"
CLIENTE144,Yjigar,"0,8864009149"
CLIENTE654,Drinmoor,"0,8864210012"
CLIENTE83,Paldea,"0,8864940132"
CLIENTE225,Valyria,"0,8865394425"
CLIENTE11,Muskara,"0,8866064127"
CLIENTE133,Azkaban,"0,8866833032"
CLIENTE437,Kakariko,"0,8867094448"
CLIENTE619,Calcara,"0,8868186983"
CLIENTE105,Aeusserst,"0,8868674935"
CLIENTE193,Cairhien,"0,8869283851"
CLIENTE304,Hogwarts,"0,8872026413"
CLIENTE706,Cairhien,"0,8872215367"
CLIENTE172,Chenara,"0,8873102166"
CLIENTE353,Imre,"0,8873342875"
CLIENTE292,Iskeld,"0,8874062564"
CLIENTE624,Calcara,"0,8874228388"
CLIENTE70,Deeptrench,"0,887426819"
CLIENTE636,Prontera,"0,887491009"
CLIENTE346,Pausen,"0,8877749439"
CLIENTE307,Kobaris,"0,8877797377"
CLIENTE703,Glenhaven,"0,8879630431"
CLIENTE353,Tchurion,"0,8879698827"
CLIENTE544,Sidora,"0,8881149307"
CLIENTE348,Askr,"0,8883318778"
CLIENTE394,Imre,"0,888525268"
CLIENTE687,Mythra,"0,8886206054"
CLIENTE218,Frosthelm,"0,8886879726"
CLIENTE112,Kandor,"0,888804553"
CLIENTE631,Wuhaven,"0,8888384341"
CLIENTE83,Quasmar,"0,888843615"
CLIENTE645,Nosgoth,"0,8889676709"
CLIENTE62,Xinthar,"0,8891490594"
CLIENTE435,Hollowmar,"0,8891538654"
CLIENTE147,Cairhien,"0,8892414441"
CLIENTE59,Tahlenwald,"0,8893090116"
CLIENTE427,Uinhold,"0,8893168177"
CLIENTE569,Zanarkand,"0,8893204393"
CLIENTE687,Tuxara,"0,8893931857"
CLIENTE497,Shadowpeak,"0,8893979613"
CLIENTE22,Iskeld,"0,8894458567"
CLIENTE556,Savois,"0,8894937045"
CLIENTE79,Nyagara,"0,8894995943"
CLIENTE309,Valyria,"0,8896389691"
CLIENTE517,Ngorim,"0,8897046715"
CLIENTE152,Dirtmouth,"0,8897255815"
CLIENTE707,Pandora,"0,8898095995"
CLIENTE277,Ulthar,"0,8899522522"
CLIENTE60,Cartheia,"0,8899814654"
CLIENTE180,Elzion,"0,8902328089"
CLIENTE464,Limoria,"0,8904182821"
CLIENTE658,Fernwall,"0,890438598"
CLIENTE312,Savois,"0,8904616469"
CLIENTE96,Stonegate,"0,890493767"
CLIENTE485,Nurmengard,"0,8905999367"
CLIENTE595,Altissia,"0,8906618803"
CLIENTE486,Chenara,"0,8906934427"
CLIENTE515,Sableport,"0,8907156597"
CLIENTE475,Spira,"0,8909357965"
CLIENTE237,Pillarreach,"0,8909569349"
CLIENTE244,Ulthar,"0,8910123275"
CLIENTE635,Stevanor,"0,8910575748"
CLIENTE602,Yatora,"0,8910842171"
CLIENTE311,Targalon,"0,8911775339"
CLIENTE589,Solstheim,"0,891207698"
CLIENTE476,Kandor,"0,8913730744"
CLIENTE557,Piscara,"0,8914213671"
CLIENTE384,Melvara,"0,8916168627"
CLIENTE148,Helheim,"0,8918387816"
CLIENTE102,Calcara,"0,8919369958"
CLIENTE696,Deeptrench,"0,8919950589"
CLIENTE273,Liones,"0,8921372821"
CLIENTE217,Azural,"0,8921980616"
CLIENTE128,Ashkora,"0,8922328875"
CLIENTE677,Humeria,"0,8923022681"
CLIENTE203,Helheim,"0,8923037967"
CLIENTE142,Khengar,"0,8923489416"
CLIENTE612,Deeptrench,"0,8924371339"
CLIENTE195,Aeusserst,"0,8924589205"
CLIENTE339,Seireitei,"0,892486838"
CLIENTE205,Zanarkand,"0,8926405979"
CLIENTE542,Ivalice,"0,8927410461"
CLIENTE58,Yokara,"0,8927661179"
CLIENTE598,Prontera,"0,8927680327"
CLIENTE362,Philgaia,"0,892913704"
CLIENTE699,Kakariko,"0,8930055601"
CLIENTE147,Ykoura,"0,8931038142"
CLIENTE696,Bethlehem,"0,8931600506"
CLIENTE538,Wuhaven,"0,8931985201"
CLIENTE377,Tarbean,"0,893257953"
CLIENTE382,Savois,"0,8932643448"
CLIENTE148,Hazoria,"0,8933325864"
CLIENTE1,Deeptrench,"0,8934374515"
CLIENTE439,Muskara,"0,8934578513"
CLIENTE173,Northfall,"0,8934917025"
CLIENTE237,Nyagara,"0,8935073819"
CLIENTE644,Brightfall,"0,8935171747"
CLIENTE124,Gerudo,"0,8935336822"
CLIENTE500,Eredin,"0,8935838822"
CLIENTE309,Namek,"0,8935845073"
CLIENTE472,Savois,"0,8936483212"
CLIENTE477,Windscar,"0,8938778343"
CLIENTE544,Laputa,"0,893894624"
CLIENTE516,Hyrule,"0,8942710067"
CLIENTE205,Lothlorien,"0,8942916531"
CLIENTE338,Lyngard,"0,8942999744"
CLIENTE531,Osaria,"0,8943139067"
CLIENTE67,Kobaris,"0,8943487569"
CLIENTE590,Sectorium,"0,8944151531"
CLIENTE654,Dragmere,"0,8944519113"
CLIENTE280,Skyreach,"0,8946057292"
CLIENTE446,Muskara,"0,894835872"
CLIENTE510,Sunreach,"0,89490494"
CLIENTE150,Iyomar,"0,8949445282"
CLIENTE693,TwinPillars,"0,8949659583"
CLIENTE624,Grimvale,"0,8949729964"
CLIENTE192,Pangara,"0,8949739986"
CLIENTE451,Inoria,"0,8949993885"
CLIENTE318,Posthaven,"0,8951304043"
CLIENTE273,Jadehold,"0,8951461519"
CLIENTE163,Skellige,"0,8952926838"
CLIENTE144,Stormbar,"0,8954323132"
CLIENTE162,Qineth,"0,895498923"
CLIENTE286,Melvara,"0,8955067605"
CLIENTE622,Paldea,"0,8957172504"
CLIENTE219,Chenara,"0,8957745299"
CLIENTE317,Prontera,"0,8958315547"
CLIENTE554,Valyria,"0,8958403357"
CLIENTE335,Laputa,"0,8958997122"
CLIENTE45,Cartheia,"0,8959065093"
CLIENTE56,Lathen,"0,8959195962"
CLIENTE28,Thalassar,"0,8959737429"
CLIENTE585,Rocabar,"0,8960239289"
CLIENTE621,Zanarkand,"0,8960310444"
CLIENTE687,Kakariko,"0,8960435192"
CLIENTE29,Promethea,"0,8960486462"
CLIENTE253,Dornfall,"0,8960744728"
CLIENTE308,Yokara,"0,8961366092"
CLIENTE229,Brakmar,"0,8961690531"
CLIENTE684,Qineth,"0,8962033866"
CLIENTE572,Posthaven,"0,8962253348"
CLIENTE89,Greywatch,"0,8963022851"
CLIENTE115,Stormbar,"0,8963162089"
CLIENTE21,Aeusserst,"0,896401771"
CLIENTE369,Uinhold,"0,8964735452"
CLIENTE636,Winhill,"0,8966177762"
CLIENTE273,Imre,"0,8968444122"
CLIENTE175,Swindale,"0,8968784946"
CLIENTE223,Khengar,"0,8969545666"
CLIENTE68,Ranskar,"0,8969885235"
CLIENTE516,Xinthar,"0,8970381539"
CLIENTE178,Haldryn,"0,8970478069"
CLIENTE39,Pillarreach,"0,8970553131"
CLIENTE639,Sidora,"0,8970656993"
CLIENTE336,Muskara,"0,897276048"
CLIENTE73,Pillarreach,"0,8973260109"
CLIENTE18,Noctis,"0,8973847182"
CLIENTE422,Yenfall,"0,8974150129"
CLIENTE457,Liones,"0,8974456807"
CLIENTE272,Morrowind,"0,8975033298"
CLIENTE479,Yatora,"0,8975096985"
CLIENTE149,Mythra,"0,8975830681"
CLIENTE288,Osaria,"0,8976317501"
CLIENTE297,Solhara,"0,8977989799"
CLIENTE165,Pangara,"0,8979080316"
CLIENTE477,Brakmar,"0,8979728072"
CLIENTE331,Morrowind,"0,8980147438"
CLIENTE203,Swindale,"0,8980167497"
CLIENTE429,Manshade,"0,898140389"
CLIENTE530,Yokara,"0,8981987557"
CLIENTE44,Galdrin,"0,8985541529"
CLIENTE589,Elzion,"0,898555352"
CLIENTE640,Pillarreach,"0,8986077703"
CLIENTE621,Nibelheim,"0,8986247726"
CLIENTE539,Resembool,"0,8986637608"
CLIENTE281,Melvara,"0,8987378295"
CLIENTE330,Chenara,"0,8987503019"
CLIENTE375,Shadowpeak,"0,898804226"
CLIENTE525,Liones,"0,8990641396"
CLIENTE490,Osaria,"0,8991072431"
CLIENTE356,Sidora,"0,8992102785"
CLIENTE202,Elysor,"0,899256617"
CLIENTE6,Valyria,"0,8992718637"
CLIENTE677,Manifold,"0,8992790451"
CLIENTE65,Iskeld,"0,8993625517"
CLIENTE40,Greywatch,"0,8994023589"
CLIENTE690,Stormhold,"0,8996430227"
CLIENTE252,Morrowind,"0,8996488512"
CLIENTE27,Haldryn,"0,8996908903"
CLIENTE372,Cartheia,"0,8997405341"
CLIENTE405,Skellige,"0,8997885391"
CLIENTE375,Deeptrench,"0,900081729"
CLIENTE552,Ivalice,"0,9001439437"
CLIENTE602,Sunreach,"0,9002943832"
CLIENTE74,Stonegate,"0,9002958915"
CLIENTE360,Skellige,"0,9003781306"
CLIENTE449,Qineth,"0,9004732689"
CLIENTE301,Hyrule,"0,9005786967"
CLIENTE224,Alabasta,"0,9006010038"
CLIENTE695,Kobaris,"0,9006930857"
CLIENTE648,Laputa,"0,9007677391"
CLIENTE241,Stormhold,"0,9008182077"
CLIENTE222,Humeria,"0,9008311285"
CLIENTE559,Ykoura,"0,9008706337"
CLIENTE66,Walden,"0,9009455341"
CLIENTE584,Ulthar,"0,9010283078"
CLIENTE367,Namek,"0,9011130899"
CLIENTE235,Swindale,"0,9011233103"
CLIENTE633,Ykoura,"0,901134767"
CLIENTE559,Drinmoor,"0,901143897"
CLIENTE440,Stonegate,"0,9012312588"
CLIENTE470,Piscara,"0,9013564776"
CLIENTE509,Manifold,"0,9015395529"
CLIENTE217,Rivenspire,"0,9015781521"
CLIENTE479,Ironfall,"0,9018437305"
CLIENTE708,Namek,"0,9018955754"
CLIENTE184,Manshade,"0,9019400714"
CLIENTE439,Namek,"0,9020194141"
CLIENTE78,Amoneth,"0,902027638"
CLIENTE483,Nosgoth,"0,9020329983"
CLIENTE527,Tutira,"0,9021386821"
CLIENTE86,Imre,"0,9022478546"
CLIENTE209,Calcara,"0,9024011374"
CLIENTE363,Promethea,"0,9024890049"
CLIENTE287,Greywatch,"0,9024961078"
CLIENTE295,Rlyeh,"0,9025209442"
CLIENTE553,Yeygard,"0,9026802329"
CLIENTE618,Tomarath,"0,902831222"
CLIENTE433,Hyrule,"0,9028622042"
CLIENTE416,Kandor,"0,9029043985"
CLIENTE406,Stonegate,"0,9029428508"
CLIENTE176,Alabasta,"0,902971509"
CLIENTE393,Resembool,"0,9031387458"
CLIENTE390,Pausen,"0,9032457038"
CLIENTE343,Midgar,"0,9032681934"
CLIENTE604,Vancross,"0,9034550535"
CLIENTE460,Alabasta,"0,9034967031"
CLIENTE208,Cairhien,"0,9035842238"
CLIENTE659,Tarbean,"0,903797214"
CLIENTE1,Xinthar,"0,9039122654"
CLIENTE66,Mythra,"0,9039156079"
CLIENTE613,Piscara,"0,9039252231"
CLIENTE468,Riorin,"0,9040183477"
CLIENTE10,Kakariko,"0,9041071102"
CLIENTE669,Memphos,"0,9041767389"
CLIENTE246,Konoha,"0,90432596"
CLIENTE397,Obsidian,"0,9044746228"
CLIENTE292,Nibelheim,"0,9045320131"
CLIENTE527,Shadowpeak,"0,9045648076"
CLIENTE49,Sunreach,"0,9046467529"
CLIENTE669,Resembool,"0,9046762644"
CLIENTE167,Manshade,"0,90468861"
CLIENTE138,Valyria,"0,9047482013"
CLIENTE530,Yenfall,"0,9047692193"
CLIENTE590,Hyrule,"0,9048348968"
CLIENTE205,Tuxara,"0,9050056867"
CLIENTE21,Memphos,"0,9050798635"
CLIENTE207,Haldryn,"0,9050801021"
CLIENTE513,Besaid,"0,9052168627"
CLIENTE534,Solhara,"0,9053132644"
CLIENTE568,Resembool,"0,9053822537"
CLIENTE258,Iskeld,"0,9054644209"
CLIENTE344,Pausen,"0,9055521098"
CLIENTE64,Mountglass,"0,9055735205"
CLIENTE132,Deliora,"0,9056448257"
CLIENTE377,Yeygard,"0,9057390996"
CLIENTE612,Deepwater,"0,9058981127"
CLIENTE314,Tempestia,"0,9059070687"
CLIENTE482,Elzion,"0,9060471838"
CLIENTE389,Tchurion,"0,9060518248"
CLIENTE518,Brakmar,"0,9061780627"
CLIENTE525,Yenfall,"0,9062141721"
CLIENTE259,Marineford,"0,9062918438"
CLIENTE541,Grimvale,"0,9063219846"
CLIENTE110,Philgaia,"0,9063349949"
CLIENTE22,Ngorim,"0,9066436536"
CLIENTE631,Nibelheim,"0,9068576244"
CLIENTE671,Klunheim,"0,9070403374"
CLIENTE272,Lyngard,"0,9071216437"
CLIENTE702,Calcara,"0,9071366481"
CLIENTE593,Nenaris,"0,9071938518"
CLIENTE365,Piscara,"0,9072185027"
CLIENTE217,Deliora,"0,90722145"
CLIENTE633,Konoha,"0,9072403156"
CLIENTE405,Midgar,"0,9072888864"
CLIENTE482,Lochbar,"0,9075161086"
CLIENTE102,Quasmar,"0,9077086185"
CLIENTE318,Frosthelm,"0,9077463648"
CLIENTE529,Chenara,"0,9077899836"
CLIENTE252,Yenfall,"0,9078193215"
CLIENTE374,Johto,"0,9078602218"
CLIENTE559,Thalassar,"0,9078680218"
CLIENTE209,Zuldazar,"0,9079764929"
CLIENTE36,Yeygard,"0,9080158616"
CLIENTE686,Hogwarts,"0,9080288228"
CLIENTE217,Rocabar,"0,9080633994"
CLIENTE88,Limoria,"0,9081417295"
CLIENTE355,Humeria,"0,9081693899"
CLIENTE576,Nosgoth,"0,9081901137"
CLIENTE222,Tuxara,"0,9082833524"
CLIENTE320,Raumor,"0,9083264951"
CLIENTE659,Ironfall,"0,9084436525"
CLIENTE512,Gerudo,"0,9084930102"
CLIENTE48,Pausen,"0,9086234674"
CLIENTE698,Wuhaven,"0,9088072023"
CLIENTE615,Iyomar,"0,9088294491"
CLIENTE14,Piscara,"0,9089829527"
CLIENTE541,Prontera,"0,908983616"
CLIENTE647,Azkaban,"0,9090605119"
CLIENTE568,Inoria,"0,9091637738"
CLIENTE158,Highspire,"0,9092673794"
CLIENTE518,Deeptrench,"0,9093060805"
CLIENTE573,Mythra,"0,9093076094"
CLIENTE646,Valyria,"0,9093322135"
CLIENTE362,Grimvale,"0,9093334854"
CLIENTE478,Laputa,"0,909731154"
CLIENTE296,Amoneth,"0,9098407378"
CLIENTE340,Nurmengard,"0,9098669366"
CLIENTE52,Iyomar,"0,9098803285"
